ssp,model,year,discount_factor,rho,eta
SSP2,IIASA GDP,2264,6.408544104545801e-78,1,1
SSP2,IIASA GDP,2265,3.186308623243849e-78,1,1
SSP2,IIASA GDP,2266,1.5842229493835505e-78,1,1
SSP2,IIASA GDP,2267,7.876708285710347e-79,1,1
SSP2,IIASA GDP,2268,3.916275385501763e-79,1,1
SSP2,IIASA GDP,2269,1.9471602017953647e-79,1,1
SSP2,IIASA GDP,2270,9.681221258065327e-80,1,1
SSP2,IIASA GDP,2271,4.813473743002584e-80,1,1
SSP2,IIASA GDP,2272,2.393244494363044e-80,1,1
SSP2,IIASA GDP,2273,1.1899138783348186e-80,1,1
SSP2,IIASA GDP,2274,5.916215585949344e-81,1,1
SSP2,IIASA GDP,2275,2.9415243822865276e-81,1,1
SSP2,IIASA GDP,2276,1.462516969823659e-81,1,1
SSP2,IIASA GDP,2277,7.2715898596751e-82,1,1
SSP2,IIASA GDP,2278,3.615412345861887e-82,1,1
SSP2,IIASA GDP,2279,1.79757201421624e-82,1,1
SSP2,IIASA GDP,2280,8.937473342402718e-83,1,1
SSP2,IIASA GDP,2281,4.443684543063331e-83,1,1
SSP2,IIASA GDP,2282,2.209386429672016e-83,1,1
SSP2,IIASA GDP,2283,1.0985002081749458e-83,1,1
SSP2,IIASA GDP,2284,5.461709600251028e-84,1,1
SSP2,IIASA GDP,2285,2.7155453895666008e-84,1,1
SSP2,IIASA GDP,2286,1.3501609024503045e-84,1,1
SSP2,IIASA GDP,2287,6.712958912450216e-85,1,1
SSP2,IIASA GDP,2288,3.337662739193669e-85,1,1
SSP2,IIASA GDP,2289,1.6594757551608056e-85,1,1
SSP2,IIASA GDP,2290,8.25086294558275e-86,1,1
SSP2,IIASA GDP,2291,4.102303943584504e-86,1,1
SSP2,IIASA GDP,2292,2.039653034663317e-86,1,1
SSP2,IIASA GDP,2293,1.014109280790199e-86,1,1
SSP2,IIASA GDP,2294,5.042120477881055e-87,1,1
SSP2,IIASA GDP,2295,2.5069269550178816e-87,1,1
SSP2,IIASA GDP,2296,1.2464364517597483e-87,1,1
SSP2,IIASA GDP,2297,6.1972441006537e-88,1,1
SSP2,IIASA GDP,2298,3.0812509044375934e-88,1,1
SSP2,IIASA GDP,2299,1.5319885713548102e-88,1,1
SSP2,IIASA GDP,2300,7.61700054799704e-89,1,1
SSP2,OECD Env-Growth,2011,0.49315855956882915,1,1
SSP2,OECD Env-Growth,2012,0.2432053648760026,1,1
SSP2,OECD Env-Growth,2013,0.11993880742166098,1,1
SSP2,OECD Env-Growth,2014,0.059148849504469574,1,1
SSP2,OECD Env-Growth,2015,0.029169761421777667,1,1
SSP2,OECD Env-Growth,2016,0.014356515418558086,1,1
SSP2,OECD Env-Growth,2017,0.00706586289764502,1,1
SSP2,OECD Env-Growth,2018,0.003477613963606981,1,1
SSP2,OECD Env-Growth,2019,0.00171158131074196,1,1
SSP2,OECD Env-Growth,2020,0.0008423909651670133,1,1
SSP2,OECD Env-Growth,2021,0.000415364657155998,1,1
SSP2,OECD Env-Growth,2022,0.0002048072754200469,1,1
SSP2,OECD Env-Growth,2023,0.00010098601154991714,1,1
SSP2,OECD Env-Growth,2024,4.979400515847969e-05,1,1
SSP2,OECD Env-Growth,2025,2.4552340583300713e-05,1,1
SSP2,OECD Env-Growth,2026,1.2130281368432015e-05,1,1
SSP2,OECD Env-Growth,2027,5.993063088144385e-06,1,1
SSP2,OECD Env-Growth,2028,2.960921027928422e-06,1,1
SSP2,OECD Env-Growth,2029,1.4628668520062622e-06,1,1
SSP2,OECD Env-Growth,2030,7.227411357863623e-07,1,1
SSP2,OECD Env-Growth,2031,3.57678367488292e-07,1,1
SSP2,OECD Env-Growth,2032,1.7701194554243011e-07,1,1
SSP2,OECD Env-Growth,2033,8.760168831217305e-08,1,1
SSP2,OECD Env-Growth,2034,4.335332156045723e-08,1,1
SSP2,OECD Env-Growth,2035,2.1455185699465913e-08,1,1
SSP2,OECD Env-Growth,2036,1.062584198655507e-08,1,1
SSP2,OECD Env-Growth,2037,5.262528113473623e-09,1,1
SSP2,OECD Env-Growth,2038,2.6063066042335125e-09,1,1
SSP2,OECD Env-Growth,2039,1.2907929361706537e-09,1,1
SSP2,OECD Env-Growth,2040,6.392749039432579e-10,1,1
SSP2,OECD Env-Growth,2041,3.167824755424803e-10,1,1
SSP2,OECD Env-Growth,2042,1.5697649976844592e-10,1,1
SSP2,OECD Env-Growth,2043,7.778719904677462e-11,1,1
SSP2,OECD Env-Growth,2044,3.854620496996722e-11,1,1
SSP2,OECD Env-Growth,2045,1.9100956658605046e-11,1,1
SSP2,OECD Env-Growth,2046,9.470393407846629e-12,1,1
SSP2,OECD Env-Growth,2047,4.6954900166730634e-12,1,1
SSP2,OECD Env-Growth,2048,2.3280581436468076e-12,1,1
SSP2,OECD Env-Growth,2049,1.1542681809470445e-12,1,1
SSP2,OECD Env-Growth,2050,5.722945696965074e-13,1,1
SSP2,OECD Env-Growth,2051,2.837877069356556e-13,1,1
SSP2,OECD Env-Growth,2052,1.4072379308177996e-13,1,1
SSP2,OECD Env-Growth,2053,6.978169052197066e-14,1,1
SSP2,OECD Env-Growth,2054,3.4603134448445724e-14,1,1
SSP2,OECD Env-Growth,2055,1.7158898053354247e-14,1,1
SSP2,OECD Env-Growth,2056,8.506567394552626e-15,1,1
SSP2,OECD Env-Growth,2057,4.217152442602249e-15,1,1
SSP2,OECD Env-Growth,2058,2.090664059810392e-15,1,1
SSP2,OECD Env-Growth,2059,1.0364520302438412e-15,1,1
SSP2,OECD Env-Growth,2060,5.13823732682335e-16,1,1
SSP2,OECD Env-Growth,2061,2.546923871956985e-16,1,1
SSP2,OECD Env-Growth,2062,1.262460411410143e-16,1,1
SSP2,OECD Env-Growth,2063,6.257769648816526e-17,1,1
SSP2,OECD Env-Growth,2064,3.101854174889231e-17,1,1
SSP2,OECD Env-Growth,2065,1.5375285224980078e-17,1,1
SSP2,OECD Env-Growth,2066,7.621298879686616e-18,1,1
SSP2,OECD Env-Growth,2067,3.7777638439606735e-18,1,1
SSP2,OECD Env-Growth,2068,1.872581024052866e-18,1,1
SSP2,OECD Env-Growth,2069,9.282104007768104e-19,1,1
SSP2,OECD Env-Growth,2070,4.601000101162635e-19,1,1
SSP2,OECD Env-Growth,2071,2.2808935095214784e-19,1,1
SSP2,OECD Env-Growth,2072,1.130727034859787e-19,1,1
SSP2,OECD Env-Growth,2073,5.605450767541708e-20,1,1
SSP2,OECD Env-Growth,2074,2.778838511739501e-20,1,1
SSP2,OECD Env-Growth,2075,1.3775776105358773e-20,1,1
SSP2,OECD Env-Growth,2076,6.829018806772744e-21,1,1
SSP2,OECD Env-Growth,2077,3.385326351603133e-21,1,1
SSP2,OECD Env-Growth,2078,1.6781963604335918e-21,1,1
SSP2,OECD Env-Growth,2079,8.319265948580903e-22,1,1
SSP2,OECD Env-Growth,2080,4.1240815172150676e-22,1,1
SSP2,OECD Env-Growth,2081,2.0445377760396554e-22,1,1
SSP2,OECD Env-Growth,2082,1.0135916810092455e-22,1,1
SSP2,OECD Env-Growth,2083,5.024940638666984e-23,1,1
SSP2,OECD Env-Growth,2084,2.4911440075144657e-23,1,1
SSP2,OECD Env-Growth,2085,1.2349993586832711e-23,1,1
SSP2,OECD Env-Growth,2086,6.1226122253196604e-24,1,1
SSP2,OECD Env-Growth,2087,3.0353360265385837e-24,1,1
SSP2,OECD Env-Growth,2088,1.5047931266824608e-24,1,1
SSP2,OECD Env-Growth,2089,7.460137310375624e-25,1,1
SSP2,OECD Env-Growth,2090,3.698425232201526e-25,1,1
SSP2,OECD Env-Growth,2091,1.8336356178893278e-25,1,1
SSP2,OECD Env-Growth,2092,9.090949169171067e-26,1,1
SSP2,OECD Env-Growth,2093,4.507185396604811e-26,1,1
SSP2,OECD Env-Growth,2094,2.2346093704118684e-26,1,1
SSP2,OECD Env-Growth,2095,1.1078929750912912e-26,1,1
SSP2,OECD Env-Growth,2096,5.4933859028170584e-27,1,1
SSP2,OECD Env-Growth,2097,2.7238451146224263e-27,1,1
SSP2,OECD Env-Growth,2098,1.3505936665850748e-27,1,1
SSP2,OECD Env-Growth,2099,6.696795065282451e-28,1,1
SSP2,OECD Env-Growth,2100,3.3205445320786604e-28,1,1
SSP2,OECD Env-Growth,2101,1.6464616106708417e-28,1,1
SSP2,OECD Env-Growth,2102,8.163829182907658e-29,1,1
SSP2,OECD Env-Growth,2103,4.047959970383963e-29,1,1
SSP2,OECD Env-Growth,2104,2.0071438971478877e-29,1,1
SSP2,OECD Env-Growth,2105,9.95223928431259e-30,1,1
SSP2,OECD Env-Growth,2106,4.9347267484388504e-30,1,1
SSP2,OECD Env-Growth,2107,2.4468390867714003e-30,1,1
SSP2,OECD Env-Growth,2108,1.2132427633295709e-30,1,1
SSP2,OECD Env-Growth,2109,6.0157531843003995e-31,1,1
SSP2,OECD Env-Growth,2110,2.98285614950664e-31,1,1
SSP2,OECD Env-Growth,2111,1.479021917300336e-31,1,1
SSP2,OECD Env-Growth,2112,7.333594790404399e-32,1,1
SSP2,OECD Env-Growth,2113,3.636295846650759e-32,1,1
SSP2,OECD Env-Growth,2114,1.8030240096808538e-32,1,1
SSP2,OECD Env-Growth,2115,8.940129507008866e-33,1,1
SSP2,OECD Env-Growth,2116,4.432881380001033e-33,1,1
SSP2,OECD Env-Growth,2117,2.19800365461757e-33,1,1
SSP2,OECD Env-Growth,2118,1.0898599920828624e-33,1,1
SSP2,OECD Env-Growth,2119,5.403971007270782e-34,1,1
SSP2,OECD Env-Growth,2120,2.6795095571507936e-34,1,1
SSP2,OECD Env-Growth,2121,1.3286102862510568e-34,1,1
SSP2,OECD Env-Growth,2122,6.587792486208231e-35,1,1
SSP2,OECD Env-Growth,2123,3.266496601031198e-35,1,1
SSP2,OECD Env-Growth,2124,1.6196624388042547e-35,1,1
SSP2,OECD Env-Growth,2125,8.030947942346539e-36,1,1
SSP2,OECD Env-Growth,2126,3.982072023618424e-36,1,1
SSP2,OECD Env-Growth,2127,1.9744739618684852e-36,1,1
SSP2,OECD Env-Growth,2128,9.790248400766257e-37,1,1
SSP2,OECD Env-Growth,2129,4.854405051662591e-37,1,1
SSP2,OECD Env-Growth,2130,2.4070123086726676e-37,1,1
SSP2,OECD Env-Growth,2131,1.193495019975194e-37,1,1
SSP2,OECD Env-Growth,2132,5.917835806544263e-38,1,1
SSP2,OECD Env-Growth,2133,2.934304714061168e-38,1,1
SSP2,OECD Env-Growth,2134,1.4549481324642408e-38,1,1
SSP2,OECD Env-Growth,2135,7.214227131957824e-39,1,1
SSP2,OECD Env-Growth,2136,3.577108485876253e-39,1,1
SSP2,OECD Env-Growth,2137,1.773676498629362e-39,1,1
SSP2,OECD Env-Growth,2138,8.79461255986896e-40,1,1
SSP2,OECD Env-Growth,2139,4.36072813379298e-40,1,1
SSP2,OECD Env-Growth,2140,2.1622271279608192e-40,1,1
SSP2,OECD Env-Growth,2141,1.0721205288308492e-40,1,1
SSP2,OECD Env-Growth,2142,5.316011502568515e-41,1,1
SSP2,OECD Env-Growth,2143,2.6358956419068255e-41,1,1
SSP2,OECD Env-Growth,2144,1.3069847256098644e-41,1,1
SSP2,OECD Env-Growth,2145,6.480564123326833e-42,1,1
SSP2,OECD Env-Growth,2146,3.2133283988421474e-42,1,1
SSP2,OECD Env-Growth,2147,1.5932994724392597e-42,1,1
SSP2,OECD Env-Growth,2148,7.900229586835738e-43,1,1
SSP2,OECD Env-Growth,2149,3.917256523606495e-43,1,1
SSP2,OECD Env-Growth,2150,1.94233578949491e-43,1,1
SSP2,OECD Env-Growth,2151,9.630894214912016e-44,1,1
SSP2,OECD Env-Growth,2152,4.775390737301184e-44,1,1
SSP2,OECD Env-Growth,2153,2.3678337841768394e-44,1,1
SSP2,OECD Env-Growth,2154,1.174068707235841e-44,1,1
SSP2,OECD Env-Growth,2155,5.821512213069645e-45,1,1
SSP2,OECD Env-Growth,2156,2.8865435419625234e-45,1,1
SSP2,OECD Env-Growth,2157,1.4312661924747675e-45,1,1
SSP2,OECD Env-Growth,2158,7.096802400314578e-46,1,1
SSP2,OECD Env-Growth,2159,3.518884507572037e-46,1,1
SSP2,OECD Env-Growth,2160,1.7448066719571644e-46,1,1
SSP2,OECD Env-Growth,2161,8.651464166997568e-47,1,1
SSP2,OECD Env-Growth,2162,4.2897493135377274e-47,1,1
SSP2,OECD Env-Growth,2163,2.127032929662318e-47,1,1
SSP2,OECD Env-Growth,2164,1.054669807764764e-47,1,1
SSP2,OECD Env-Growth,2165,5.2294836995643253e-48,1,1
SSP2,OECD Env-Growth,2166,2.5929916228443538e-48,1,1
SSP2,OECD Env-Growth,2167,1.2857111604920287e-48,1,1
SSP2,OECD Env-Growth,2168,6.375081098027074e-49,1,1
SSP2,OECD Env-Growth,2169,3.1610256063165027e-49,1,1
SSP2,OECD Env-Growth,2170,1.5673656115340884e-49,1,1
SSP2,OECD Env-Growth,2171,7.7716389114680655e-50,1,1
SSP2,OECD Env-Growth,2172,3.853496014317203e-50,1,1
SSP2,OECD Env-Growth,2173,1.910720724613993e-50,1,1
SSP2,OECD Env-Growth,2174,9.474133809675976e-51,1,1
SSP2,OECD Env-Growth,2175,4.697662525316394e-51,1,1
SSP2,OECD Env-Growth,2176,2.3292929617717474e-51,1,1
SSP2,OECD Env-Growth,2177,1.1549585932407899e-51,1,1
SSP2,OECD Env-Growth,2178,5.726756462124489e-52,1,1
SSP2,OECD Env-Growth,2179,2.8395597702304134e-52,1,1
SSP2,OECD Env-Growth,2180,1.407969719340882e-52,1,1
SSP2,OECD Env-Growth,2181,6.981288970789947e-53,1,1
SSP2,OECD Env-Growth,2182,3.461608230927682e-53,1,1
SSP2,OECD Env-Growth,2183,1.7164067544779491e-53,1,1
SSP2,OECD Env-Growth,2184,8.51064577584509e-54,1,1
SSP2,OECD Env-Growth,2185,4.2199258033064566e-54,1,1
SSP2,OECD Env-Growth,2186,2.0924115812637454e-54,1,1
SSP2,OECD Env-Growth,2187,1.037503129077812e-54,1,1
SSP2,OECD Env-Growth,2188,5.14436429469643e-55,1,1
SSP2,OECD Env-Growth,2189,2.5507859451055865e-55,1,1
SSP2,OECD Env-Growth,2190,1.2647838615270828e-55,1,1
SSP2,OECD Env-Growth,2191,6.271315001749952e-56,1,1
SSP2,OECD Env-Growth,2192,3.109574137330328e-56,1,1
SSP2,OECD Env-Growth,2193,1.5418538716131279e-56,1,1
SSP2,OECD Env-Growth,2194,7.645141284360546e-57,1,1
SSP2,OECD Env-Growth,2195,3.7907733238483874e-57,1,1
SSP2,OECD Env-Growth,2196,1.879620252695236e-57,1,1
SSP2,OECD Env-Growth,2197,9.319924966538055e-58,1,1
SSP2,OECD Env-Growth,2198,4.621199482041499e-58,1,1
SSP2,OECD Env-Growth,2199,2.2913794616903713e-58,1,1
SSP2,OECD Env-Growth,2200,1.1361595312775779e-58,1,1
SSP2,OECD Env-Growth,2201,5.633543034206161e-59,1,1
SSP2,OECD Env-Growth,2202,2.793340745253059e-59,1,1
SSP2,OECD Env-Growth,2203,1.3850524388850125e-59,1,1
SSP2,OECD Env-Growth,2204,6.867655733448764e-60,1,1
SSP2,OECD Env-Growth,2205,3.405264230366609e-60,1,1
SSP2,OECD Env-Growth,2206,1.688469097560772e-60,1,1
SSP2,OECD Env-Growth,2207,8.372119461375124e-61,1,1
SSP2,OECD Env-Growth,2208,4.151238798317025e-61,1,1
SSP2,OECD Env-Growth,2209,2.0583537585860115e-61,1,1
SSP2,OECD Env-Growth,2210,1.0206158694611428e-61,1,1
SSP2,OECD Env-Growth,2211,5.060630363711103e-62,1,1
SSP2,OECD Env-Growth,2212,2.509267241909156e-62,1,1
SSP2,OECD Env-Growth,2213,1.244197192600536e-62,1,1
SSP2,OECD Env-Growth,2214,6.169237888337679e-63,1,1
SSP2,OECD Env-Growth,2215,3.0589601350370984e-63,1,1
SSP2,OECD Env-Growth,2216,1.5167573818858717e-63,1,1
SSP2,OECD Env-Growth,2217,7.520702637327385e-64,1,1
SSP2,OECD Env-Growth,2218,3.7290715598019765e-64,1,1
SSP2,OECD Env-Growth,2219,1.8490259977976846e-64,1,1
SSP2,OECD Env-Growth,2220,9.16822615416175e-65,1,1
SSP2,OECD Env-Growth,2221,4.545981014543461e-65,1,1
SSP2,OECD Env-Growth,2222,2.2540830731153664e-65,1,1
SSP2,OECD Env-Growth,2223,1.1176664584058923e-65,1,1
SSP2,OECD Env-Growth,2224,5.541846825188575e-66,1,1
SSP2,OECD Env-Growth,2225,2.747874019379338e-66,1,1
SSP2,OECD Env-Growth,2226,1.362508179053293e-66,1,1
SSP2,OECD Env-Growth,2227,6.755872084726911e-67,1,1
SSP2,OECD Env-Growth,2228,3.3498373313916896e-67,1,1
SSP2,OECD Env-Growth,2229,1.6609861770701354e-67,1,1
SSP2,OECD Env-Growth,2230,8.235847915850554e-68,1,1
SSP2,OECD Env-Growth,2231,4.083669799869491e-68,1,1
SSP2,OECD Env-Growth,2232,2.024850289218082e-68,1,1
SSP2,OECD Env-Growth,2233,1.0040034808587075e-68,1,1
SSP2,OECD Env-Growth,2234,4.978259355488746e-69,1,1
SSP2,OECD Env-Growth,2235,2.468424331488839e-69,1,1
SSP2,OECD Env-Growth,2236,1.223945609335961e-69,1,1
SSP2,OECD Env-Growth,2237,6.068822266507263e-70,1,1
SSP2,OECD Env-Growth,2238,3.0091699681357906e-70,1,1
SSP2,OECD Env-Growth,2239,1.4920693833964857e-70,1,1
SSP2,OECD Env-Growth,2240,7.398289456704785e-71,1,1
SSP2,OECD Env-Growth,2241,3.6683741047345515e-71,1,1
SSP2,OECD Env-Growth,2242,1.8189297203141317e-71,1,1
SSP2,OECD Env-Growth,2243,9.018996517208958e-72,1,1
SSP2,OECD Env-Growth,2244,4.471986865076865e-72,1,1
SSP2,OECD Env-Growth,2245,2.2173937514291048e-72,1,1
SSP2,OECD Env-Growth,2246,1.0994743940940283e-72,1,1
SSP2,OECD Env-Growth,2247,5.4516431395611795e-73,1,1
SSP2,OECD Env-Growth,2248,2.7031473475664e-73,1,1
SSP2,OECD Env-Growth,2249,1.340330868253315e-73,1,1
SSP2,OECD Env-Growth,2250,6.645907919189213e-74,1,1
SSP2,OECD Env-Growth,2251,3.2953126064984705e-74,1,1
SSP2,OECD Env-Growth,2252,1.6339505913395995e-74,1,1
SSP2,OECD Env-Growth,2253,8.101794438785868e-75,1,1
SSP2,OECD Env-Growth,2254,4.0172006103640632e-75,1,1
SSP2,OECD Env-Growth,2255,1.991892150046678e-75,1,1
SSP2,OECD Env-Growth,2256,9.876614892423824e-76,1,1
SSP2,OECD Env-Growth,2257,4.8972290859704495e-76,1,1
SSP2,OECD Env-Growth,2258,2.4282462140820923e-76,1,1
SSP2,OECD Env-Growth,2259,1.2040236576017906e-76,1,1
SSP2,OECD Env-Growth,2260,5.970041092446585e-77,1,1
SSP2,OECD Env-Growth,2261,2.9601902271997197e-77,1,1
SSP2,OECD Env-Growth,2262,1.467783227203495e-77,1,1
SSP2,OECD Env-Growth,2263,7.277868774325067e-78,1,1
SSP2,OECD Env-Growth,2264,3.6086646116819543e-78,1,1
SSP2,OECD Env-Growth,2265,1.7893233147520363e-78,1,1
SSP2,OECD Env-Growth,2266,8.872195865336878e-79,1,1
SSP2,OECD Env-Growth,2267,4.399197105628124e-79,1,1
SSP2,OECD Env-Growth,2268,2.1813016155084662e-79,1,1
SSP2,OECD Env-Growth,2269,1.0815784388775367e-79,1,1
SSP2,OECD Env-Growth,2270,5.362907683777989e-80,1,1
SSP2,OECD Env-Growth,2271,2.659148684081847e-80,1,1
SSP2,OECD Env-Growth,2272,1.3185145337189327e-80,1,1
SSP2,OECD Env-Growth,2273,6.537733621421469e-81,1,1
SSP2,OECD Env-Growth,2274,3.241675371154912e-81,1,1
SSP2,OECD Env-Growth,2275,1.6073550591783723e-81,1,1
SSP2,OECD Env-Growth,2276,7.969922927063028e-82,1,1
SSP2,OECD Env-Growth,2277,3.951813328400141e-82,1,1
SSP2,OECD Env-Growth,2278,1.959470464826178e-82,1,1
SSP2,OECD Env-Growth,2279,9.715854934070273e-83,1,1
SSP2,OECD Env-Growth,2280,4.817517732183403e-83,1,1
SSP2,OECD Env-Growth,2281,2.388722068967611e-83,1,1
SSP2,OECD Env-Growth,2282,1.1844259720424165e-83,1,1
SSP2,OECD Env-Growth,2283,5.872867762530998e-84,1,1
SSP2,OECD Env-Growth,2284,2.9120077210651275e-84,1,1
SSP2,OECD Env-Growth,2285,1.443892372589099e-84,1,1
SSP2,OECD Env-Growth,2286,7.159408158637744e-85,1,1
SSP2,OECD Env-Growth,2287,3.549926999756745e-85,1,1
SSP2,OECD Env-Growth,2288,1.7601988075505628e-85,1,1
SSP2,OECD Env-Growth,2289,8.727784662373989e-86,1,1
SSP2,OECD Env-Growth,2290,4.327592132548499e-86,1,1
SSP2,OECD Env-Growth,2291,2.14579694506367e-86,1,1
SSP2,OECD Env-Growth,2292,1.0639737730397075e-86,1,1
SSP2,OECD Env-Growth,2293,5.275616559714884e-87,1,1
SSP2,OECD Env-Growth,2294,2.6158661792595913e-87,1,1
SSP2,OECD Env-Growth,2295,1.2970532999016863e-87,1,1
SSP2,OECD Env-Growth,2296,6.431320058054477e-88,1,1
SSP2,OECD Env-Growth,2297,3.1889111798465785e-88,1,1
SSP2,OECD Env-Growth,2298,1.581192417910351e-88,1,1
SSP2,OECD Env-Growth,2299,7.840197865208234e-89,1,1
SSP2,OECD Env-Growth,2300,3.887490343955144e-89,1,1
SSP1,IIASA GDP,2011,0.49067562763254474,1,1
SSP1,IIASA GDP,2012,0.24076257155259148,1,1
SSP1,IIASA GDP,2013,0.11813632590699329,1,1
SSP1,IIASA GDP,2014,0.05796661586061674,1,1
SSP1,IIASA GDP,2015,0.02844280561914274,1,1
SSP1,IIASA GDP,2016,0.013963500729150905,1,1
SSP1,IIASA GDP,2017,0.0068551378237374574,1,1
SSP1,IIASA GDP,2018,0.0033654106870443456,1,1
SSP1,IIASA GDP,2019,0.0016521898441273488,1,1
SSP1,IIASA GDP,2020,0.0008111138683745395,1,1
SSP1,IIASA GDP,2021,0.00039856593814238526,1,1
SSP1,IIASA GDP,2022,0.00019584772649204293,1,1
SSP1,IIASA GDP,2023,9.623585033601008e-05,1,1
SSP1,IIASA GDP,2024,4.7288467707952735e-05,1,1
SSP1,IIASA GDP,2025,2.323665422353872e-05,1,1
SSP1,IIASA GDP,2026,1.1449281457160313e-05,1,1
SSP1,IIASA GDP,2027,5.6413477011025535e-06,1,1
SSP1,IIASA GDP,2028,2.7796332899853725e-06,1,1
SSP1,IIASA GDP,2029,1.3695949330130567e-06,1,1
SSP1,IIASA GDP,2030,6.748337225968784e-07,1,1
SSP1,IIASA GDP,2031,3.3339390468356143e-07,1,1
SSP1,IIASA GDP,2032,1.6470945650496127e-07,1,1
SSP1,IIASA GDP,2033,8.137282860017868e-08,1,1
SSP1,IIASA GDP,2034,4.0201317974688365e-08,1,1
SSP1,IIASA GDP,2035,1.986100267993453e-08,1,1
SSP1,IIASA GDP,2036,9.830428339004681e-09,1,1
SSP1,IIASA GDP,2037,4.865681903660309e-09,1,1
SSP1,IIASA GDP,2038,2.4083243955577688e-09,1,1
SSP1,IIASA GDP,2039,1.1920274504331042e-09,1,1
SSP1,IIASA GDP,2040,5.900074945082135e-10,1,1
SSP1,IIASA GDP,2041,2.923272657027365e-10,1,1
SSP1,IIASA GDP,2042,1.448375335375483e-10,1,1
SSP1,IIASA GDP,2043,7.176173276485468e-11,1,1
SSP1,IIASA GDP,2044,3.555532991784462e-11,1,1
SSP1,IIASA GDP,2045,1.7616373474553427e-11,1,1
SSP1,IIASA GDP,2046,8.733939803398389e-12,1,1
SSP1,IIASA GDP,2047,4.330159359959893e-12,1,1
SSP1,IIASA GDP,2048,2.1468295528385125e-12,1,1
SSP1,IIASA GDP,2049,1.0643666308353835e-12,1,1
SSP1,IIASA GDP,2050,5.276973774364108e-13,1,1
SSP1,IIASA GDP,2051,2.617601751705611e-13,1,1
SSP1,IIASA GDP,2052,1.2984409670214727e-13,1,1
SSP1,IIASA GDP,2053,6.440815314022102e-14,1,1
SSP1,IIASA GDP,2054,3.194916285220349e-14,1,1
SSP1,IIASA GDP,2055,1.5848133461215355e-14,1,1
SSP1,IIASA GDP,2056,7.864905465020261e-15,1,1
SSP1,IIASA GDP,2057,3.903092949405408e-15,1,1
SSP1,IIASA GDP,2058,1.9369761835603912e-15,1,1
SSP1,IIASA GDP,2059,9.612573372744643e-16,1,1
SSP1,IIASA GDP,2060,4.770402838746025e-16,1,1
SSP1,IIASA GDP,2061,2.3682181353762917e-16,1,1
SSP1,IIASA GDP,2062,1.1756778884945126e-16,1,1
SSP1,IIASA GDP,2063,5.836533707969824e-17,1,1
SSP1,IIASA GDP,2064,2.897487998850541e-17,1,1
SSP1,IIASA GDP,2065,1.43842854741315e-17,1,1
SSP1,IIASA GDP,2066,7.142142724748256e-18,1,1
SSP1,IIASA GDP,2067,3.546245157078566e-18,1,1
SSP1,IIASA GDP,2068,1.7607957721884452e-18,1,1
SSP1,IIASA GDP,2069,8.7427733109993e-19,1,1
SSP1,IIASA GDP,2070,4.34099663202402e-19,1,1
SSP1,IIASA GDP,2071,2.1555687809098488e-19,1,1
SSP1,IIASA GDP,2072,1.0703709684904131e-19,1,1
SSP1,IIASA GDP,2073,5.3150426946873645e-20,1,1
SSP1,IIASA GDP,2074,2.639241877625959e-20,1,1
SSP1,IIASA GDP,2075,1.3105440706199858e-20,1,1
SSP1,IIASA GDP,2076,6.50775868288307e-21,1,1
SSP1,IIASA GDP,2077,3.2315527591990748e-21,1,1
SSP1,IIASA GDP,2078,1.6046896857061563e-21,1,1
SSP1,IIASA GDP,2079,7.96839531733325e-22,1,1
SSP1,IIASA GDP,2080,3.956859977283197e-22,1,1
SSP1,IIASA GDP,2081,1.9649258437329619e-22,1,1
SSP1,IIASA GDP,2082,9.75756936948937e-23,1,1
SSP1,IIASA GDP,2083,4.8454836249452096e-23,1,1
SSP1,IIASA GDP,2084,2.406204933887224e-23,1,1
SSP1,IIASA GDP,2085,1.19489046543392e-23,1,1
SSP1,IIASA GDP,2086,5.934331782614378e-24,1,1
SSP1,IIASA GDP,2087,2.9472403307995657e-24,1,1
SSP1,IIASA GDP,2088,1.4637242887125543e-24,1,1
SSP1,IIASA GDP,2089,7.26947433155487e-25,1,1
SSP1,IIASA GDP,2090,3.610328629827968e-25,1,1
SSP1,IIASA GDP,2091,1.793388921399027e-25,1,1
SSP1,IIASA GDP,2092,8.908451703882763e-26,1,1
SSP1,IIASA GDP,2093,4.425170179957525e-26,1,1
SSP1,IIASA GDP,2094,2.198152021529221e-26,1,1
SSP1,IIASA GDP,2095,1.0919065512186415e-26,1,1
SSP1,IIASA GDP,2096,5.4245187753907936e-27,1,1
SSP1,IIASA GDP,2097,2.6948646760775013e-27,1,1
SSP1,IIASA GDP,2098,1.3387907615541619e-27,1,1
SSP1,IIASA GDP,2099,6.6510230333036135e-28,1,1
SSP1,IIASA GDP,2100,3.304183794798733e-28,1,1
SSP1,IIASA GDP,2101,1.6414964277138708e-28,1,1
SSP1,IIASA GDP,2102,8.154844553256848e-29,1,1
SSP1,IIASA GDP,2103,4.0512722760170856e-29,1,1
SSP1,IIASA GDP,2104,2.0126449924627657e-29,1,1
SSP1,IIASA GDP,2105,9.998685819428156e-30,1,1
SSP1,IIASA GDP,2106,4.9672802948373536e-30,1,1
SSP1,IIASA GDP,2107,2.467711654619288e-30,1,1
SSP1,IIASA GDP,2108,1.2259426585354912e-30,1,1
SSP1,IIASA GDP,2109,6.090401199036915e-31,1,1
SSP1,IIASA GDP,2110,3.0256706141167733e-31,1,1
SSP1,IIASA GDP,2111,1.5031329408278415e-31,1,1
