,filtered_tau,ipt_ttmax500,ipt_ttmax100,ipt_dT_lt_0
53711,True,False,True,True
53712,True,False,False,True
53713,True,True,True,True
53714,True,True,True,True
53715,True,False,True,True
53716,False,False,False,False
53717,True,True,True,True
53718,True,False,True,True
53719,True,False,True,True
53720,True,False,True,True
53721,True,True,True,True
53722,True,False,True,True
53723,True,True,True,True
53724,True,False,False,True
53725,True,True,True,True
53726,True,True,True,True
53727,True,True,True,True
53728,True,True,True,True
53729,True,False,True,True
53730,True,False,True,True
53731,True,False,True,True
53732,True,True,True,True
53733,True,False,False,True
53734,True,False,True,True
53735,True,False,True,True
53736,True,True,True,True
53737,True,False,True,True
53738,True,True,True,True
53739,True,False,False,True
53740,True,True,True,True
53741,True,True,True,True
53742,True,False,False,True
53743,True,False,True,True
53744,True,True,True,True
53745,True,False,True,True
53746,True,False,False,True
53747,True,False,True,True
53748,True,True,True,True
53749,True,False,True,True
53750,True,True,True,True
53751,True,True,True,True
53752,True,True,True,True
53753,True,True,True,True
53754,True,False,True,True
53755,True,True,True,True
53756,True,False,False,True
53757,True,True,True,True
53758,True,True,True,True
53759,True,False,True,True
53760,True,False,True,True
53761,True,False,False,True
53762,True,False,False,True
53763,True,False,True,True
53764,True,True,True,True
53765,True,False,True,True
53766,True,True,True,True
53767,True,True,True,True
53768,True,False,False,True
53769,True,False,True,True
53770,True,True,True,True
53771,True,True,True,True
53772,True,True,True,True
53773,True,False,False,True
53774,True,True,True,True
53775,True,True,True,True
53776,True,True,True,True
53777,True,False,True,True
53778,True,True,True,True
53779,True,True,True,True
53780,True,True,True,True
53781,True,False,True,True
53782,True,True,True,True
53783,True,False,False,True
53784,True,True,True,True
53785,True,True,True,True
53786,True,True,True,True
53787,True,False,False,True
53788,True,True,True,True
53789,True,False,False,True
53790,True,False,True,True
53791,True,True,True,True
53792,False,False,False,False
53793,True,False,False,True
53794,True,False,True,True
53795,False,False,False,False
53796,True,True,True,True
53797,True,False,True,True
53798,True,False,True,True
53799,True,True,True,True
53800,True,False,True,True
53801,True,True,True,True
53802,True,False,False,True
53803,True,False,False,True
53804,True,True,True,True
53805,True,True,True,True
53806,True,True,True,True
53807,True,True,True,True
53808,True,False,False,True
53809,True,True,True,True
53810,True,False,True,True
53811,True,True,True,True
53812,True,True,True,True
53813,True,False,False,True
53814,True,False,True,True
53815,True,False,True,True
53816,True,False,True,True
53817,True,True,True,True
53818,True,False,True,True
53819,True,True,True,True
53820,True,False,True,True
53821,True,True,True,True
53822,True,False,True,True
53823,True,True,True,True
53824,True,False,False,True
53825,True,True,True,True
53826,True,True,True,True
53827,True,True,True,True
53828,True,True,True,True
53829,True,True,True,True
53830,True,False,True,True
53831,True,False,True,True
53832,True,True,True,True
53833,True,True,True,True
53834,True,True,True,True
53835,True,True,True,True
53836,True,False,True,True
53837,True,True,True,True
53838,False,False,False,False
53839,True,True,True,True
53840,True,True,True,True
53841,True,True,True,True
53842,True,False,True,True
53843,True,True,True,True
53844,True,True,True,True
53845,True,False,True,True
53846,True,True,True,True
53847,True,False,False,True
53848,True,True,True,True
53849,True,True,True,True
53850,True,True,True,True
53851,True,False,True,True
53852,True,False,True,True
53853,True,True,True,True
53854,True,True,True,True
53855,True,False,True,True
53856,True,True,True,True
53857,False,False,False,False
53858,True,False,False,True
53859,True,False,True,True
53860,True,False,True,True
53861,True,True,True,True
53862,True,True,True,True
53863,True,True,True,True
53864,True,True,True,True
53865,True,True,True,True
53866,True,True,True,True
53867,True,False,True,True
53868,True,False,True,True
53869,True,False,False,True
53870,True,True,True,True
53871,True,True,True,True
53872,True,False,True,True
53873,True,True,True,True
53874,True,True,True,True
53875,True,False,False,True
53876,True,True,True,True
53877,True,True,True,True
53878,True,False,True,True
53879,True,True,True,True
53880,True,True,True,True
53881,True,True,True,True
53882,True,True,True,True
53883,True,True,True,True
53884,True,False,False,True
53885,True,True,True,True
53886,True,False,True,True
53887,True,False,False,True
53888,True,False,True,True
53889,True,True,True,True
53890,True,True,True,True
53891,True,False,False,True
53892,True,True,True,True
53893,False,False,False,False
53894,True,True,True,True
53895,True,True,True,True
53896,True,False,True,True
53897,True,True,True,True
53898,True,True,True,True
53899,True,True,True,True
53900,True,True,True,True
53901,True,True,True,True
53902,True,True,True,True
53903,True,True,True,True
53904,True,False,True,True
53905,True,True,True,True
53906,True,False,False,True
53907,False,False,False,False
53908,True,True,True,True
53909,True,True,True,True
53910,True,False,True,True
53911,True,True,True,True
53912,True,False,True,True
53913,True,True,True,True
53914,True,False,True,True
53915,True,False,True,True
53916,True,False,False,True
53917,True,True,True,True
53918,True,True,True,True
53919,True,True,True,True
53920,True,True,True,True
53921,True,False,True,True
53922,False,False,False,False
53923,True,False,True,True
53924,True,True,True,True
53925,True,True,True,True
53926,True,True,True,True
53927,True,True,True,True
53928,True,True,True,True
53929,True,False,True,True
53930,True,False,False,True
53931,True,True,True,True
53932,True,True,True,True
53933,True,True,True,True
53934,True,False,True,True
53935,True,True,True,True
53936,True,True,True,True
53937,True,True,True,True
53938,True,True,True,True
53939,True,True,True,True
53940,True,True,True,True
53941,True,True,True,True
53942,True,False,True,True
53943,True,False,True,True
53944,True,True,True,True
53945,True,False,True,True
53946,True,True,True,True
53947,True,False,True,True
53948,True,True,True,True
53949,True,True,True,True
53950,True,False,True,True
53951,True,True,True,True
53952,True,True,True,True
53953,True,True,True,True
53954,True,False,False,True
53955,True,True,True,True
53956,True,True,True,True
53957,True,False,False,True
53958,True,True,True,True
53959,True,True,True,True
53960,True,False,True,True
53961,True,True,True,True
53962,True,True,True,True
53963,True,False,True,True
53964,True,False,True,True
53965,True,False,False,True
53966,True,True,True,True
53967,True,False,True,True
53968,True,False,False,True
53969,True,False,True,True
53970,True,False,False,True
53971,True,True,True,True
53972,True,True,True,True
53973,True,False,True,True
53974,True,False,True,True
53975,True,False,False,True
53976,True,False,True,True
53977,True,True,True,True
53978,True,False,True,True
53979,True,True,True,True
53980,True,True,True,True
53981,True,True,True,True
53982,True,False,True,True
53983,True,False,False,True
53984,True,True,True,True
53985,True,True,True,True
53986,True,True,True,True
53987,False,False,False,False
53988,True,True,True,True
53989,True,True,True,True
53990,True,False,True,True
53991,True,True,True,True
53992,True,False,False,True
53993,True,True,True,True
53994,True,False,True,True
53995,True,True,True,True
53996,True,True,True,True
53997,True,True,True,True
53998,True,False,True,True
53999,True,False,True,True
54000,True,True,True,True
54001,True,True,True,True
54002,True,False,True,True
54003,True,False,True,True
54004,True,True,True,True
54005,True,False,False,True
54006,True,True,True,True
54007,True,True,True,True
54008,True,True,True,True
54009,True,False,True,True
54010,True,False,False,True
54011,True,True,True,True
54012,True,False,True,True
54013,True,False,False,True
54014,True,True,True,True
54015,True,True,True,True
54016,False,False,False,False
54017,True,True,True,True
54018,True,False,True,True
54019,True,True,True,True
54020,True,False,True,True
54021,True,False,False,True
54022,True,False,False,True
54023,True,False,True,True
54024,True,True,True,True
54025,True,False,True,True
54026,True,True,True,True
54027,True,True,True,True
54028,True,False,True,True
54029,True,True,True,True
54030,True,False,True,True
54031,True,True,True,True
54032,True,False,True,True
54033,True,True,True,True
54034,True,True,True,True
54035,True,True,True,True
54036,True,True,True,True
54037,True,True,True,True
54038,True,True,True,True
54039,True,False,True,True
54040,True,True,True,True
54041,True,True,True,True
54042,True,True,True,True
54043,True,True,True,True
54044,True,False,True,True
54045,True,True,True,True
54046,True,True,True,True
54047,True,False,False,True
54048,True,False,True,True
54049,True,True,True,True
54050,True,False,True,True
54051,True,False,True,True
54052,True,False,True,True
54053,True,True,True,True
54054,True,False,True,True
54055,True,True,True,True
54056,True,True,True,True
54057,True,False,False,True
54058,True,False,True,True
54059,True,True,True,True
54060,True,False,True,True
54061,True,True,True,True
54062,True,False,False,True
54063,True,True,True,True
54064,True,False,True,True
54065,True,False,True,True
54066,True,False,True,True
54067,True,False,True,True
54068,True,True,True,True
54069,True,True,True,True
54070,True,True,True,True
54071,True,True,True,True
54072,True,True,True,True
54073,True,True,True,True
54074,True,True,True,True
54075,True,True,True,True
54076,True,True,True,True
54077,True,True,True,True
54078,True,False,False,True
54079,True,True,True,True
54080,True,False,False,True
54081,True,True,True,True
54082,True,True,True,True
54083,True,True,True,True
54084,True,True,True,True
54085,True,True,True,True
54086,True,False,False,True
54087,True,True,True,True
54088,True,True,True,True
54089,True,False,True,True
54090,True,True,True,True
54091,True,True,True,True
54092,True,True,True,True
54093,True,True,True,True
54094,True,True,True,True
54095,True,True,True,True
54096,True,False,True,True
54097,True,True,True,True
54098,True,False,False,True
54099,True,True,True,True
54100,True,False,True,True
54101,True,False,True,True
54102,True,True,True,True
54103,True,True,True,True
54104,True,True,True,True
54105,True,True,True,True
54106,True,True,True,True
54107,True,True,True,True
54108,True,True,True,True
54109,True,False,True,True
54110,True,False,True,True
54111,True,True,True,True
54112,True,False,True,True
54113,True,True,True,True
54114,True,False,True,True
54115,True,False,False,True
54116,False,False,False,False
54117,True,True,True,True
54118,True,True,True,True
54119,True,False,True,True
54120,True,False,True,True
54121,True,False,False,True
54122,True,True,True,True
54123,True,True,True,True
54124,True,True,True,True
54125,True,True,True,True
54126,True,True,True,True
54127,True,True,True,True
54128,True,True,True,True
54129,True,False,True,True
54130,True,False,False,True
54131,True,True,True,True
54132,True,True,True,True
